compilation,reference,site,Proxy,Latitude,Longitude,recon_anom,weight,ACCESS-ESM1-5,AWI-ESM-1-1-LR,BCC-CSM1-1,CCSM4,CESM2,CNRM-CM5,CSIRO-Mk3-6-0,EC-Earth3,EC-Earth3-LR,FGOALS-f3-L,FGOALS-g2,FGOALS-g3,FGOALS-s2,GISS-E2-1-G,GISS-E2-R,HadGEM2-CC,HadGEM2-ES,HadGEM3-GC31-LL,INM-CM4-8,IPSL-CM5A-LR,IPSL-CM6A-LR,MIROC-ES2L,MIROC-ESM,MPI-ESM-P,MPI-ESM1-2-LR,MRI-CGCM3,MRI-ESM2-0,NESM3,NorESM1-F,NorESM2-LM,UofT-CCSM-4
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,213.75,0.09642571955919266,0.8932243011955153,0.0921335220336914,-0.1486560566696749,-0.12130140418846672,-0.2585150166914642,-0.1500502526760102,0.37574921524545923,0.09818049116219388,0.004013506410590693,0.09326507069531198,-0.2086344063282013,-0.5942422533458673,-0.341502830618992,-0.08957192799485202,-0.06615972518920898,-0.43562859296798706,0.13590168952941895,0.18517708778381348,-0.053905487060546875,-0.00131148099899292,0.0028270811224482793,-0.2668220759546634,-0.17190243061925292,-0.18264877966247592,0.09580186397212381,-0.019894110804641024,-0.006959775973612529,-0.026303301244544434,-0.11524459821102964,-0.20677275955677044,0.20625270903110504,-0.3017316162586212
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,217.5,0.10778607428073883,0.8932243011955153,0.06745386123657227,-0.1547627090856131,-0.1025675173724281,-0.26428137837675036,-0.18363897502422338,0.3919293043045756,0.13986992558993852,-0.011664029919015802,0.129597659253199,-0.23263269662857056,-0.627696521367446,-0.37171240011230067,-0.10463467698095721,0.022870346903800964,-0.33129386603832245,0.15160131454467773,0.19136428833007812,-0.10159039497375488,-0.030371665954589844,0.016960712471984146,-0.26195004958737944,-0.18162786239696524,-0.1727470752495268,0.1299062999225924,-0.000993855270690118,-0.02012671475650731,0.007830368997256691,-0.03110166777598304,-0.2252798080444337,0.2080650776624679,-0.32187218964099884
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,221.25,0.11385133862495422,0.8932243011955153,0.03344106674194336,-0.1487867434150959,-0.08551645703453634,-0.2729768160707582,-0.2185818254947663,0.40060741385783544,0.17556043014424166,-0.028855241512182835,0.1551403736381819,-0.25695571303367604,-0.6713944694574107,-0.4124600498471404,-0.10201943735259354,0.09589305520057678,-0.23550912737846375,0.11591124534606934,0.20043158531188965,-0.14576566219329834,-0.0765429139137268,0.047384069487271,-0.23587216711020637,-0.19674148117063936,-0.16750370437501022,0.13477604768420373,0.005840479523725253,-0.044529760812584,0.03824993965166546,-0.001025386619272971,-0.23570958524942415,0.2077285349369048,-0.33645132184028625
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,225.0,0.10542668402194977,0.8932243011955153,-0.0005481243133544922,-0.19930572374881078,-0.06717594865863463,-0.2816951566483931,-0.24662604928016663,0.4057620615280821,0.21545173252054184,-0.042950014758603466,0.16342178924858197,-0.2680823504924774,-0.7256129848284887,-0.4796383306384081,-0.09625041129785004,0.15253426134586334,-0.1662505716085434,0.10071492195129395,0.2060260772705078,-0.1743108034133911,-0.18366676568984985,0.09366300702827049,-0.22347703678949216,-0.1938954399298915,-0.14721666034468964,0.07785953951088212,-0.10025862833891698,-0.08380113126212246,0.06655656639927512,0.004160988183683548,-0.2267568856477739,0.2058846354484557,-0.33840492367744446
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,228.75,0.09254588186740875,0.8932243011955153,-0.03270220756530762,-0.2605793717193123,-0.07603945967606121,-0.2979905881467754,-0.26231177151203156,0.38837159229018803,0.2870981920142508,-0.056957246225913645,0.15841697669268887,-0.2647976279258728,-0.8326974040804352,-0.5681808472145344,-0.0853310073594213,0.19819658994674683,-0.10215649008750916,0.12916779518127441,0.2452390193939209,-0.16380631923675537,-0.32529402524232864,0.14895205105918327,-0.2121776598460819,-0.17117844115446387,-0.12777315875732645,0.020491512054355676,-0.16665907122960896,-0.12340984268459915,0.0869870595854879,-0.011547045985400278,-0.21034359186887755,0.21641676127910603,-0.34480105340480804
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,232.5,0.08700786530971527,0.8932243011955153,-0.09324955940246582,-0.3024059051843394,-0.132589499449901,-0.30170902204692374,-0.24269533157348633,0.36161485125129816,0.41035808637327886,-0.0517983064721121,0.17862406893782118,-0.25366744399070745,-0.9349654674819766,-0.6389618548564611,-0.0745438595179399,0.24641412496566772,0.0068444907665252686,0.19744300842285156,0.42302024364471436,-0.11036372184753418,-0.42693428695201874,0.21114332909113576,-0.1302916017906965,-0.08037814850896398,-0.11564283559416871,0.03554300020719986,-0.1888880226661548,-0.15396650342035903,0.13250229942001293,-0.0054305286223977275,-0.18543997406959545,0.24464474618434898,-0.34930701553821564
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,236.25,0.09174749255180359,0.8932243011955153,-0.17651033401489258,-0.48797557909423217,-0.1334243366545106,-0.28272637159492825,-0.1911739110946655,0.3482392477349392,0.45562401964117544,0.0176256860487834,0.26820720072145865,-0.22134491801261916,-0.8509261337518341,-0.507510572904721,-0.06606165049188537,0.2764999568462372,0.10638666152954102,0.2258681058883667,0.41716909408569336,-0.025716185569763184,-0.38657408207654953,0.2665448190567379,0.024407942096078415,0.010626346990875016,-0.08333062578238018,0.09710371513967811,-0.2808182512445963,-0.07838579802414523,0.25084433359041475,-0.08238401613542778,-0.15730772912502297,0.31412830203771586,-0.3177809417247772
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,240.0,0.08607838302850723,0.8932243011955153,-0.2999570369720459,-0.2262794620916165,-0.11760055691146193,-0.2290682133873935,-0.12457285821437833,0.32575133032947523,0.5637224254387955,0.08408991016312134,0.3453908331516309,-0.16912487149238614,-0.6898039892131453,-0.31108513474464417,-0.06047539828127976,0.23520901799201965,-0.02851143479347229,0.17295217514038086,0.09347248077392578,0.04034125804901123,-0.25849276781082153,0.2381173671704333,0.09186286039451,-0.016888087085817804,-0.08067044177398344,0.26376090503844096,-0.18922089509078463,0.14603102316774455,0.4134447462601329,-0.1842666888004707,-0.17160677909851085,0.31688527762889857,-0.2560221254825592
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,243.75,0.06489062309265137,0.8932243011955153,-0.30103015899658203,-0.9224302698908028,-0.16752433476070133,-0.19207480024925727,-0.06862467527389526,0.31373961552729834,0.7238239934183489,0.15171835691569321,0.3559451685148572,-0.022911995649338157,-0.5503232444367605,-0.12026840285398054,-0.10034681427150194,0.1969926655292511,-0.13610538840293884,0.27387118339538574,-0.01720738410949707,0.08056020736694336,-0.4035726487636566,0.08088363702919488,-0.021939063090500605,-0.18317875420409666,-0.20087028717857688,0.18757411351033795,-0.09376918227449227,0.4587709628433072,0.4785229755262798,-0.46644238669450944,-0.24676696956157712,0.20814107358455636,-0.21754829585552216
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,247.5,0.05130724608898163,0.8932243011955153,-0.4268951416015625,-0.9398706198106838,-0.26608734913297993,-0.5467312233433548,-0.3743270486593245,0.10097323130103246,0.2270254064254524,-0.1435894511407659,-0.25607236187605,-0.40096357464790344,-0.6297523927363433,-0.36169003695249624,-0.24435902303998464,-0.2106543630361557,-0.3548363149166107,0.18883275985717773,0.013532876968383789,-0.05084872245788574,-0.6014046669006348,-0.19377385265354935,-0.6197262420485543,-0.8068413180826048,-0.3849743683277073,-0.22143610021733118,-0.3545351909233195,0.14800794516897278,-0.24924738455669515,-0.37595067864579357,-0.5608206838369376,-0.2749868333339696,-0.3925844579935074
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,251.25,0.10901829600334167,0.8932243011955153,-0.5492806434631348,-0.8151500675004998,-0.36888730051373814,-1.610559118393759,-0.40401053428649886,-0.1615318091907185,-0.3823292529622107,-0.5389062072234672,-0.906264388031571,-0.5303809195756922,-0.830224860521389,-0.3972344879293793,-0.344613682229714,-0.6501820981502533,-0.6730324625968933,-0.14642763137817383,-0.08412623405456543,-0.45437002182006836,-0.4329461604356766,-0.37267042369426495,-0.7085568374163174,-1.8365470331858837,-0.65613707360632,-0.6405558024475448,-0.7659997689878053,-0.354059194283128,-0.382167064474668,-0.6477715172679754,-0.5524427071213727,-0.43561802804470084,-0.4328043907880783
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,255.0,0.15711426734924316,0.8932243011955153,-0.7419129610061646,-0.855669783390953,-0.4391464882122909,-0.6786443398962838,-0.23256522417068382,-0.11591222628297759,-0.412191931922211,-0.21121882929950694,-0.5274622072962432,-0.7461545020341867,-0.7340185833066095,-0.07212582789361364,-0.2574614352559883,-0.8769330903887749,-0.7715112790465355,0.0200117826461792,-0.267270565032959,-0.521120011806488,-0.33654749393463135,-0.3064130782311117,-0.6501023766042331,-1.5589026353671571,-1.4475064391329349,-0.6253055211638149,-0.664223889274153,-0.14016448181322144,-0.4216687662389794,-0.7595637505117725,-0.7821648716926577,-0.43423348665237405,-0.4752933830022812
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,258.75,0.14125028252601624,0.8932243011955153,-0.44301486015319824,-0.5061137953772185,-0.21676387962901994,-1.2980636582141787,-0.31695280969142936,0.012753362697869114,-0.14620452383235893,-0.12068505824932821,-0.37702326869183556,-0.7059275656938553,-0.6127438068808041,-0.27881329401862004,-0.2208737388072039,-0.554503008723259,-0.7984071671962738,0.46654319763183594,0.11646008491516113,-0.3276228904724121,-0.2862582355737686,-0.387188046688588,-0.572163578604369,-0.8821795956928093,-0.7996800547634394,-0.41824848413035887,-0.32364951759107036,0.0523213259312741,-0.3508567355454193,-0.835059282896542,-0.7115659266710282,-0.21208383888006183,-0.49409255385398865
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,262.5,0.0881032943725586,0.8932243011955153,-0.3192892074584961,-0.3184336003246049,-0.057348732085311445,-0.5132497512425145,-0.3755458891391751,-0.021998934084964093,-0.10951651872303302,-0.16411648047378327,-0.29499243483193927,-0.584126740694046,-0.5928692667824753,-0.5997043778188516,-0.29819270907717244,-0.5559858679771423,-0.6219458431005478,0.19946837425231934,0.1945171356201172,-0.18384945392608643,-0.2401784360408783,-0.39303335510090354,-0.3480603684347134,-0.6139893917218755,-0.4843769857328773,-0.2992838591876305,-0.2937671011199297,0.13210188918698804,-0.24259953611556037,-0.8200609384818958,-0.48926648497581504,-0.24938897788524628,-0.4516439884901047
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,266.25,0.07935183495283127,0.8932243011955153,-0.3092536926269531,-0.48106017828250186,-0.06186047739312404,-0.30747803626213055,-0.3042829036712646,0.01634905169183361,-0.03446739108580535,-0.10887063523143896,-0.17022148148758348,-0.4304279386997223,-0.5795219351277662,-0.2683364015538251,-0.24840209171485622,-0.4640989601612091,-0.5139559209346771,0.2375333309173584,0.2854650020599365,-0.07148027420043945,-0.2745976448059082,-0.07619841456383988,-0.28968202902362056,-0.46086328526187176,-0.34516558563979216,-0.16674930825904932,-0.10262826683839996,0.15253042541435335,-0.18540987510821633,-0.3253148094225179,-0.31563983857631706,-0.2682665660977364,-0.3467988818883896
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,270.0,0.07552731037139893,0.8932243011955153,-0.2844526767730713,-0.40502719380682517,-0.06026192683403418,-0.24142612180391304,-0.2567049860954284,0.042558510260216,-0.01745361522072162,-0.10247638030318479,-0.12460066713905252,-0.3919464647769928,-0.533357557894362,-0.257274759933353,-0.17443688258679044,-0.4321785569190979,-0.4420486241579056,0.2203371524810791,0.2830328941345215,-0.03571522235870361,-0.272946834564209,-0.061754971573306124,-0.297194216228019,-0.45977189790562367,-0.29578956557300645,-0.16662896526212975,-0.12791233914999853,0.08907820792392449,-0.14824827563764897,-0.2460025141779641,-0.2225940227508546,-0.2261542081832886,-0.2787785828113556
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,273.75,0.08178628236055374,0.8932243011955153,-0.2689390182495117,-0.4453023695496146,-0.06445220925379513,-0.21954986066380652,-0.2233316898345947,0.06929764337696002,-0.0526080055962753,-0.09669077725907779,-0.08926198077292459,-0.37840738892555237,-0.5245123134364107,-0.3343037534505132,-0.13083032658743546,-0.37871411442756653,-0.40933260321617126,0.22448039054870605,0.30220794677734375,-0.021361827850341797,-0.28555576503276825,-0.0429978076266163,-0.3085117208399644,-0.45371134984936684,-0.23976997470175626,-0.21042913678914016,-0.3034189863546688,0.028296842429576034,-0.17493872549019612,-0.21467596260460442,-0.17059940844774252,-0.20038525015115743,-0.16053339838981628
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,277.5,0.0891457051038742,0.8932243011955153,-0.2498798370361328,-0.3700507301329695,-0.08329749005395505,-0.18136544489550602,-0.04620866477489512,0.13488293498252335,0.008063005306159676,-0.1991903933063878,-0.06502461220540906,-0.36374205350875854,-0.4185183159570469,-0.19375839689746288,-0.10808043175295173,-0.34747111797332764,-0.4081658869981766,0.18142247200012207,0.3502836227416992,0.03290283679962158,-0.28624194860458374,-0.07138839421185127,-0.33619129218963917,-0.38460182531607523,-0.2670959066641389,-0.1501584480244062,-0.262283593327293,0.024181971748845336,-0.17673125506533727,-0.1766153560853939,-0.1208823472261428,-0.18400119245052338,-0.11459590494632721
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,281.25,0.0874306857585907,0.8932243011955153,-0.25705957412719727,-0.39823387361624285,-0.05094019785677664,-0.14625102280593294,-0.18129077553749084,0.06411218389707796,0.01800576607190419,-0.13186844812365878,-0.037095216381082374,-0.31705227494239807,-0.4795524115338121,-0.3961306856945158,-0.09707518024054787,-0.271060585975647,-0.3370893597602844,0.21365070343017578,0.2752559185028076,-0.01443326473236084,-0.3082595616579056,0.02493132726867944,-0.3572514062992624,-0.38791948041790875,-0.2989838375381071,-0.1882745224383173,-0.3009464589287586,0.00532925636922746,-0.1699403313264142,-0.25100999878213914,-0.10933102667331689,-0.12712372839450833,-0.07170629501342773
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,285.0,0.07915860414505005,0.8932243011955153,-0.28052449226379395,-0.3897934816410648,-0.056907423234529894,-0.10191702865729457,-0.14865027368068695,0.1004246409991986,0.07928103888266308,-0.09736557473992472,0.04157077401678831,-0.28340792655944824,-0.43199501464928464,-0.3973161764442918,-0.11393830230766398,-0.1828678548336029,-0.24895413219928741,0.32414960861206055,0.30548787117004395,-0.004744887351989746,-0.25242292881011963,0.09690324990597782,-0.33614957392126943,-0.3643464349762734,-0.24949296870171925,-0.12289550300243876,-0.31530406931973065,-0.0746446668393256,-0.1401709663801941,-0.19473213335808137,-0.07751792669296256,-0.09384848177433014,-0.06443923711776733
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,288.75,0.0831374004483223,0.8932243011955153,-0.18823814392089844,-0.36169677097809155,-0.030130415302927066,-0.0870844728145533,-0.1415836662054062,0.1545454345023007,0.1484064671512313,-0.08886680655764054,0.05997521944639624,-0.2604596018791199,-0.4331950835740586,-0.3671752449590708,-0.12375549047554027,-0.11847120523452759,-0.22089117765426636,0.2968604564666748,0.3774745464324951,0.0611194372177124,-0.289575532078743,0.15819549392351023,-0.31957830407035837,-0.3300685469260947,-0.2217407804773303,-0.05268776335520282,-0.2298075977038306,0.017391327082260988,-0.05195679345853007,-0.09295061245653168,-0.052663229405879884,-0.05898980796337129,-0.05940389633178711
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,292.5,0.084553062915802,0.8932243011955153,-0.28182315826416016,-0.41594923190756705,-0.02046308672494252,-0.08979833227039162,-0.13963744044303894,0.19624523986113807,0.12922784674757992,-0.07492586043755763,0.07255026672794787,-0.2261265218257904,-0.4450349240171654,-0.31203640345483985,-0.11247983019526914,-0.12375538051128387,-0.21195808053016663,0.305133581161499,0.3593459129333496,0.07421982288360596,-0.32031339406967163,0.1817414451452921,-0.2962167250051599,-0.28341562078295657,-0.2199023048671695,-0.026901582246660852,-0.2135087631420986,0.01985270337397995,-0.020471141537524808,-0.10331414487050801,-0.050619736313819816,-0.04528196156024933,-0.0542682409286499
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,296.25,0.08795813471078873,0.8932243011955153,-0.32955026626586914,-0.4657161947088095,-0.051408274658657604,-0.10081236183237888,-0.15006498992443085,0.21031624025736528,0.12398861115279615,-0.07342757116587897,0.07509402776058394,-0.21668732166290283,-0.45563572379717543,-0.30051660235039845,-0.10092328398476658,-0.14444836974143982,-0.21782982349395752,0.33646655082702637,0.38684678077697754,0.07695424556732178,-0.3443630486726761,0.2063278549886719,-0.2883772246440377,-0.2397032915240315,-0.2137581790575605,-0.05510133326467469,-0.2470509646319155,-0.006475615211642395,0.0004679977472367919,-0.047844677541107744,-0.058030672371387426,-0.03538025915622709,-0.06822420656681061
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,300.0,0.09169510751962662,0.8932243011955153,-0.35698866844177246,-0.4617603846145129,-0.09167420557822768,-0.1173210452288154,-0.16093029081821442,0.2131977362638145,0.11931580169851866,-0.07557380815766637,0.07684766958700284,-0.22371333837509147,-0.46374432552434897,-0.2846198361366982,-0.09581620583711456,-0.17487333714962006,-0.22578907012939453,0.38379621505737305,0.4176452159881592,0.0866774320602417,-0.38149547576904297,0.22691413729308535,-0.27282729665673316,-0.21191175108350474,-0.2167455137246607,-0.054874574169112005,-0.23221377202970556,-0.01300708575950651,0.022218264551617416,-0.04716732230078683,-0.07668523490428919,-0.02647241950035093,-0.08066527545452118
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,303.75,0.09582287818193436,0.8932243011955153,-0.39975881576538086,-0.45267275248117544,-0.1302501659785427,-0.13233910590384357,-0.17096565663814545,0.21163212262537684,0.12214609437331465,-0.07766379343964569,0.07617987803349946,-0.2314070165157318,-0.47520446834835117,-0.27692516776733045,-0.08718002111446943,-0.20925387740135193,-0.23915749788284302,0.4128847122192383,0.44623422622680664,0.10078239440917969,-0.45157189667224884,0.24294400202188626,-0.25257149301457554,-0.20040624149327202,-0.2251348846490566,-0.043287912825771185,-0.22338434737481905,0.001424579678015981,0.045536630204614056,0.0005801998419472272,-0.07890418171882624,-0.021648533642292002,-0.08365686237812042
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,307.5,0.10113672912120819,0.8932243011955153,-0.44423866271972656,-0.48294470577878346,-0.1661878196119968,-0.143150732709693,-0.1819269210100174,0.2071793853829826,0.13204717418737008,-0.07960869273541019,0.06553429381185588,-0.24852195382118225,-0.49207636736200183,-0.2808028217405075,-0.07389766771950776,-0.2360861599445343,-0.2617763578891754,0.44081854820251465,0.46252012252807617,0.11307024955749512,-0.5126383602619171,0.25360251958368474,-0.22858360390229857,-0.18631603076575312,-0.23166299652685157,-0.04123694806126585,-0.16773301192061288,0.04106625362714242,0.07126876272127677,-0.008913768740037579,-0.07336063683032987,-0.027558565139770508,-0.07801112532615662
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,311.25,0.1074095070362091,0.8932243011955153,-0.46628308296203613,-0.4906418561938585,-0.189950717809619,-0.15144078509323355,-0.19155918061733246,0.20032339311562544,0.13321183105483106,-0.07942239890976398,0.05346640319307548,-0.2646334171295166,-0.5089654224260673,-0.2892398829571897,-0.06533823779786686,-0.25282996892929077,-0.269631028175354,0.4853527545928955,0.47165894508361816,0.12226223945617676,-0.5780486613512039,0.25477044296962004,-0.20886729671385457,-0.15992104447715427,-0.24325542743386377,-0.07330959207101549,-0.17879038526902932,0.0956525928891305,0.10111845444535542,-0.007514460094370547,-0.07775586098432538,-0.052870936691761045,-0.06328210234642029
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,315.0,0.11178675293922424,0.8932243011955153,-0.44184350967407227,-0.4837959263803935,-0.18641974098107114,-0.15884631923965498,-0.19616694748401642,0.19408349794345256,0.12998449802569342,-0.07435872518860141,0.049059662200348575,-0.2747769057750702,-0.5151055663054698,-0.30841129086911623,-0.05392432226398294,-0.2482181191444397,-0.26154854893684387,0.46811842918395996,0.45858311653137207,0.13163530826568604,-0.6161268949508667,0.24252074984998567,-0.1953764261760513,-0.12856670050979704,-0.2639061397091289,-0.04392708452109717,-0.19323785421212894,0.1515084227809483,0.13724321673987425,-0.044745012865823205,-0.10402642190456389,-0.09101654589176181,-0.04171252250671387
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,318.75,0.11429689824581146,0.8932243011955153,-0.3634629249572754,-0.42457187712815386,-0.1710192126815017,-0.16740861597120663,-0.2026325762271881,0.1948073640602438,0.1353145857246306,-0.07764310778028127,0.053877877144211425,-0.2832287847995758,-0.5069573964110919,-0.33136301697231785,-0.03910588102326171,-0.2430276870727539,-0.234839528799057,0.4634854793548584,0.4385852813720703,0.13587892055511475,-0.6212130635976791,0.21922978793936754,-0.18350805391421768,-0.09647684430718147,-0.27391612759777745,0.002571871418343591,-0.13302341551661145,0.19039489157233944,0.1451002900125867,-0.038322954560290445,-0.12232816219329833,-0.14769233018159872,-0.022321611642837524
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,322.5,0.11900512129068375,0.8932243011955153,-0.26571011543273926,-0.3667280911685549,-0.14916376910761808,-0.17978280831882254,-0.21361109614372253,0.20469285900373263,0.15294286183686884,-0.09309288644819552,0.05348173422395294,-0.28663381934165955,-0.4906188115986026,-0.347311111167073,-0.01896650732466435,-0.24401745200157166,-0.18620719015598297,0.4428999423980713,0.43320512771606445,0.1407104730606079,-0.5970214903354645,0.18283006567349952,-0.17827919161153455,-0.11279957333017063,-0.27734649563309616,0.004224997347027512,-0.13366719490185672,0.21393430166779642,0.1279805710831684,-0.11042704472094894,-0.11803777515888209,-0.2063299715518952,-0.013291701674461365
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,326.25,0.129461407661438,0.8932243011955153,-0.16563868522644043,-0.3152112758106408,-0.11576711231791437,-0.19138874145343887,-0.2333026379346848,0.22492443722646643,0.15551272641504021,-0.10750204841482786,0.05654545957087573,-0.28230053186416626,-0.464169069464944,-0.3590102714952081,0.0002795134177030721,-0.24128097295761108,-0.12977543473243713,0.4247274398803711,0.43676066398620605,0.13513636589050293,-0.4940452575683594,0.15122245208805424,-0.1711220146027321,-0.1588456527181731,-0.2832360159533569,0.022142027519383434,-0.12847799316320238,0.21742826097037016,0.0807535844843725,-0.1490378166136193,-0.15179354697465894,-0.25878421217203146,-0.022558867931365967
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,330.0,0.14770972728729248,0.8932243011955153,-0.08401107788085938,-0.19096550473313612,-0.07244329280834425,-0.20660804243931805,-0.25819233059883123,0.2454747050569416,0.16275775847947413,-0.12137046815892852,0.052821467338402726,-0.2677484452724457,-0.4286086479967446,-0.3819353897124529,0.013113734776069624,-0.2293700873851776,-0.04084715247154236,0.4319736957550049,0.40566372871398926,0.10750961303710938,-0.3238414525985718,0.14893986141815546,-0.16874435626103884,-0.14411096535690723,-0.2827490855052539,0.002690710269595281,-0.14254489929397263,0.19853240968769723,0.026944372346533484,-0.20242100767548996,-0.19614911079406733,-0.31229946017265325,-0.05356842279434204
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,333.75,0.17299935221672058,0.8932243011955153,-0.047524452209472656,-0.13816767669637653,-0.05449039720288887,-0.22975689252978734,-0.28086464107036596,0.2628943988228132,0.14687682481966852,-0.1363246797688482,0.050387438706993366,-0.25662195682525635,-0.39366999182018386,-0.4355882420204577,0.016582096077156775,-0.22598528861999512,0.048518985509872437,0.4367685317993164,0.3760552406311035,0.04980754852294922,-0.16494564712047577,0.19740380151872594,-0.18493584114687386,-0.175916510131153,-0.278564862078766,0.021931162411292848,-0.1940185920165099,0.1875078267809389,-0.030058798948868468,-0.26222112429409106,-0.23812430351972574,-0.36319375038146967,-0.12282319366931915
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,337.5,0.18894097208976746,0.8932243011955153,-0.08567309379577637,-0.1040412341242012,-0.09283007874143749,-0.26962460707854596,-0.29456783831119543,0.283083641463051,0.13432118488767497,-0.14528719318493039,0.07442356000789047,-0.26331230998039246,-0.35988683834375623,-0.5191237470135086,0.011768931686297422,-0.23732368648052216,0.024390116333961487,0.39978837966918945,0.3560972213745117,-0.04309237003326416,-0.030337214469909668,0.25973603002988005,-0.2404168608925528,-0.255786205232657,-0.25761892188711427,-0.007147033368186983,-0.25213283380293683,0.21698941516827752,-0.07434511645164293,-0.34338039245641044,-0.3080659508705138,-0.40751773118972767,-0.22812265157699585
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,341.25,0.1911047101020813,0.8932243011955153,-0.15085411071777344,-0.03689339882960653,-0.12943184545837436,-0.3298976883941121,-0.30606459081172943,0.33887124719915707,0.08508030990683751,-0.17291602454843716,0.11861192086212127,-0.29800280928611755,-0.33005442052626316,-0.6475618623662733,-0.014612785401415158,-0.26531553268432617,-0.0201016366481781,0.34622669219970703,0.31519126892089844,-0.13200604915618896,-0.02396354079246521,0.24424646107678255,-0.34755945912990827,-0.2290262668066883,-0.2694262679096345,-0.01794562806950796,-0.34443382499919006,0.22846684581172666,-0.06216151504986684,-0.404401115813302,-0.4098460227251052,-0.43356091529130925,-0.31543636322021484
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,345.0,0.19155727326869965,0.8932243011955153,-0.22591423988342285,0.19871052653686191,-0.19584233361144154,-0.4113040935174497,-0.3495403826236726,0.4066562598030676,-0.07526023666742113,-0.26923000875922837,0.08487569030582123,-0.4335565865039805,-0.3352662845494824,-0.7318716952577233,-0.10756145050004093,-0.38434939086437225,-0.03461320698261261,0.05276298522949219,0.007227182388305664,-0.2694762945175171,-0.24811965227127075,0.11642358216543287,-0.46841323863559725,-0.2180259605893071,-0.3465497078573119,-0.11745339710232905,-0.3764008282669563,0.08902313842574794,-0.14663663672514798,-0.5831320675837673,-0.543038502335548,-0.46906034648418404,-0.35437680780887604
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,348.75,0.11607205867767334,0.8932243011955153,-0.5762763023376465,-0.5912864967097186,-0.3459841387045764,-0.5438231250388883,-0.32426504790782923,0.5351817626566048,-0.04652567518020353,-0.2407738765001541,-0.1384363713811162,-0.5567539930343628,-0.5012293788299176,-0.5422197361476726,-0.30403099513993426,-0.6187804341316223,-0.60703906416893,-0.10938334465026855,-0.1605830192565918,-0.4570167064666748,-0.3110691010951996,-0.1345340291166386,-0.6401397634046544,-0.4364086225848694,-0.5150774809129054,-0.11626386317032844,-0.5575288084857148,0.043039057045155364,-0.5557674946443255,-0.629205699785796,-0.6981329694390294,-0.42679677158594137,-0.4663899391889572
Erb,Erb et al. 2022,,Holocene Recon. SAT (assim.),26.71875,352.5,0.1315452754497528,0.8932243011955153,-0.1911921501159668,-0.7868505454370815,-0.33860066633491337,-0.22876672816378898,-0.14515206217765816,0.39443728452689736,0.22109997793319747,-0.07865057459102982,0.015917606958358387,-0.45162078738212585,-0.685021965758502,-0.332942401990294,-0.3584714838376465,-0.6251645684242249,-0.5911473482847214,0.5065224170684814,0.5648577213287354,-0.2313164472579956,-0.014539957046508789,-0.11024026658140272,-0.5584853692468669,-0.6912979262267441,-0.5933806506120914,-0.20826647878247817,-0.6004843172511789,0.14964236627574368,-0.34921714228890016,-0.519216260134868,-0.4345789551734922,-0.21433240175247179,-0.2593291103839874
