compilation,reference,site,Proxy,Latitude,Longitude,Anom,source_table,weight
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,237.5,-27.073986053466797,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,240.0,-28.366626739501953,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,242.5,-30.069822311401367,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,245.0,-31.742090225219727,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,247.5,-29.43743896484375,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,250.0,-29.125667572021484,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,252.5,-31.114532470703125,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,255.0,-32.289939880371094,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,257.5,-31.725433349609375,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,260.0,-29.5130615234375,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,262.5,-25.894882202148438,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,265.0,-26.762086868286133,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,267.5,-32.07738494873047,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,270.0,-36.2751350402832,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,272.5,-36.642391204833984,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,275.0,-35.49585723876953,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,277.5,-33.74557113647461,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,280.0,-32.5536003112793,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,282.5,-33.300167083740234,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,285.0,-34.00183868408203,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,287.5,-32.537654876708984,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,290.0,-30.454631805419922,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,292.5,-29.318809509277344,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,295.0,-31.942304611206055,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,297.5,-31.976350784301758,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,300.0,-24.412677764892578,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,302.5,-21.151948928833008,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,305.0,-15.984905242919922,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,307.5,-18.13020896911621,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,310.0,-24.456363677978516,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,312.5,-22.191513061523438,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,315.0,-22.027381896972656,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,317.5,-19.85886001586914,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,320.0,-18.680561065673828,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,322.5,-16.665590286254883,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,325.0,-14.113505363464355,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,327.5,-12.85272216796875,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,330.0,-12.221935272216797,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,332.5,-12.240896224975586,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,335.0,-13.285604476928711,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,337.5,-16.509809494018555,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,340.0,-18.19870376586914,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,342.5,-19.012083053588867,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,345.0,-19.547557830810547,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,347.5,-19.34156036376953,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,350.0,-18.470230102539062,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,352.5,-17.671714782714844,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,355.0,-16.752809524536133,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),63.47368240356445,357.5,-15.765291213989258,Osman_LGMR_21ka_SAT_anom_climo.nc,0.4466088350702735
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,0.0,-18.650440216064453,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,2.5,-18.313783645629883,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,5.0,-19.6170654296875,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,7.5,-29.777549743652344,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,10.0,-29.808734893798828,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,12.5,-32.09671401977539,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,15.0,-31.146387100219727,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,17.5,-32.00933837890625,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,20.0,-33.0560417175293,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,22.5,-33.42363739013672,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,25.0,-32.63014602661133,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,27.5,-31.076923370361328,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,30.0,-29.519935607910156,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,32.5,-29.071739196777344,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,35.0,-29.28574562072754,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,37.5,-28.30510902404785,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,40.0,-29.02568244934082,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,42.5,-25.713695526123047,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,45.0,-24.354778289794922,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,47.5,-24.12959098815918,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,50.0,-22.416927337646484,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,52.5,-21.152713775634766,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,55.0,-20.237438201904297,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,57.5,-19.549686431884766,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,60.0,-19.25218391418457,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,62.5,-19.05690574645996,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,65.0,-19.041200637817383,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,67.5,-18.87619400024414,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,70.0,-18.718605041503906,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,72.5,-18.71575164794922,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,75.0,-18.184917449951172,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,77.5,-17.576923370361328,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,80.0,-16.88079071044922,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,82.5,-16.352754592895508,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,85.0,-15.831570625305176,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,87.5,-14.868453025817871,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,90.0,-13.684962272644043,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,92.5,-13.012368202209473,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,95.0,-12.429821014404297,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,97.5,-12.11828899383545,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,100.0,-12.183883666992188,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,102.5,-12.34616756439209,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,105.0,-12.2183198928833,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,107.5,-12.293025970458984,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,110.0,-12.348740577697754,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,112.5,-12.316202163696289,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,115.0,-12.396394729614258,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,117.5,-12.2938871383667,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,120.0,-12.092232704162598,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,122.5,-11.709879875183105,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,125.0,-11.04040241241455,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,127.5,-10.063254356384277,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,130.0,-9.788712501525879,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,132.5,-9.608110427856445,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,135.0,-9.207392692565918,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,137.5,-8.796473503112793,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,140.0,-8.921092987060547,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,142.5,-9.340596199035645,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,145.0,-10.139267921447754,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,147.5,-11.052347183227539,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,150.0,-11.690912246704102,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,152.5,-12.23879337310791,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,155.0,-12.554386138916016,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,157.5,-12.475043296813965,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,160.0,-11.760151863098145,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,162.5,-11.157127380371094,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,165.0,-11.197382926940918,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,167.5,-11.60158920288086,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,170.0,-11.923151016235352,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,172.5,-12.344793319702148,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,175.0,-12.783855438232422,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,177.5,-13.324313163757324,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,180.0,-16.17721176147461,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,182.5,-18.571311950683594,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,185.0,-18.281084060668945,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,187.5,-17.756105422973633,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,190.0,-18.306825637817383,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,192.5,-16.196741104125977,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,195.0,-10.724414825439453,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,197.5,-7.326594352722168,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,200.0,-5.7311906814575195,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,202.5,-5.192126750946045,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,205.0,-5.082766532897949,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,207.5,-5.3573455810546875,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,210.0,-5.861159324645996,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,212.5,-6.207557678222656,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,215.0,-6.420592308044434,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,217.5,-6.448240280151367,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,220.0,-6.722651481628418,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,222.5,-7.274310111999512,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,225.0,-11.591843605041504,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,227.5,-12.242077827453613,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,230.0,-16.522245407104492,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,232.5,-20.599205017089844,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,235.0,-24.339994430541992,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,237.5,-25.836143493652344,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,240.0,-26.71692657470703,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,242.5,-27.889881134033203,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,245.0,-29.409732818603516,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,247.5,-28.639949798583984,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,250.0,-25.599040985107422,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,252.5,-24.95248794555664,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,255.0,-25.75463104248047,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,257.5,-25.991371154785156,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,260.0,-25.15951156616211,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,262.5,-24.03738021850586,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,265.0,-25.58770751953125,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,267.5,-29.49898910522461,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,270.0,-32.19266128540039,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,272.5,-32.55218505859375,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,275.0,-31.755733489990234,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,277.5,-30.748945236206055,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,280.0,-30.16328239440918,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,282.5,-28.934663772583008,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,285.0,-27.891109466552734,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,287.5,-26.3789005279541,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,290.0,-25.700271606445312,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,292.5,-25.889217376708984,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
Osman,Osman et al. 2021,,LGMR SAT (assim.),65.36842346191406,295.0,-27.141620635986328,Osman_LGMR_21ka_SAT_anom_climo.nc,0.41678182227164534
